
2020-08-20	保龄宝	加仓(低于最小手数)	32→61%	20.30	-
2020-08-17	楚天科技	卖出	33→0%	13.26	+43.91%
2020-08-17	保龄宝	买入	0→32%	21.57	-
2020-08-06	厚普股份	卖出	27→0%	9.61	+0.40%
2020-08-06	丰原药业	买入	0→27%	12.71	-
2020-07-30	东富龙	减仓	41→25%	25.31	+58.13%
2020-07-30	旗滨集团	卖出	12→0%	8.38	-9.96%
2020-07-30	厚普股份	买入	0→28%	9.57	-
2020-07-22	航锦科技	卖出	16→0%	23.41	-5.07%
2020-07-22	旗滨集团	买入	0→15%	9.30	-
2020-07-07	东富龙	加仓(低于最小手数)	29→33%	16.65	-
2020-07-07	华天科技	买入	0→20%	15.62	-
2020-07-07	长电科技	卖出	25→0%	40.38	+30.02%
2020-06-29	汉钟精机	卖出	63→0%	12.77	+6.17%
2020-06-29	海特高新	卖出	25→0%	15.20	+8.87%
2020-06-29	航锦科技	加仓	12→18%	23.04	-
2020-06-29	长电科技	买入	0→21%	31.06	-
2020-06-29	楚天科技	买入	0→30%	9.21	-
2020-06-29	东富龙	买入	0→31%	16.01	-
2020-06-03	风华高科	卖出	60→0%	26.97	+38.49%
2020-06-03	汉钟精机	买入	0→60%	12.03	-
2020-05-11	强力新材	卖出	12→0%	16.67	-6.43%
2020-05-11	风华高科	封顶减仓	0→0%	22.49	-
2020-05-11	风华高科	加仓(低于最小手数)	44→55%	22.72	-
2020-05-06	通宇通讯	卖出	16→0%	26.15	-
2020-05-06	航锦科技	买入	0→16%	24.83	-
2020-04-28	网宿科技	卖出	24→0%	7.87	-19.50%
2020-04-28	天华新能	封顶减仓	0→0%	13.59	-
2020-04-28	*ST超华	卖出	21→0%	4.21	-24.44%
2020-04-28	风华高科	加仓	25→42%	19.47	-
2020-04-28	海特高新	买入	0→29%	13.96	-
2020-03-23	网宿科技	减仓	35→22%	7.80	-20.21%
2020-03-23	强力新材	买入	0→13%	17.82	-
2020-03-09	兴森科技	卖出	17→0%	15.18	+8.62%
2020-03-09	*ST超华	加仓	6→22%	5.79	-
2020-03-09	强力新材	卖出	1→0%	17.10	-10.67%
2020-03-09	*ST超华	加仓	5→6%	5.87	-
2020-03-09	士兰微	卖出	1→0%	16.78	-
2020-03-09	强力新材	减仓	16→1%	17.41	-9.01%
2020-03-09	通宇通讯	买入	0→16%	32.59	-
2020-03-04	士兰微	减仓(无slice)	24→1%	17.70	-
2020-03-04	风华高科	买入	0→23%	23.01	-
2020-03-02	网宿科技	减仓	55→38%	10.12	+3.49%
2020-03-02	强力新材	买入	0→17%	19.14	-
2020-03-02	梦网科技	卖出	14→0%	18.46	-14.46%
2020-03-02	兴森科技	加仓	1→15%	14.12	-
2020-02-25	*ST超华	减仓	33→5%	6.32	+29.74%
2020-02-25	梦网科技	买入	0→15%	21.58	-
2020-02-25	士兰微	买入	0→26%	19.95	-
2020-02-24	大港股份	卖出	13→0%	8.31	-1.16%
2020-02-19	欧菲光	卖出	100→0%	18.17	+75.31%
2020-02-19	天华新能	买入	0→100%	13.87	-
2020-02-19	兴森科技	减仓	41→1%	13.43	+12.83%
2020-02-19	大港股份	买入	0→14%	8.40	-
2020-02-19	网宿科技	加仓(低于最小手数)	29→55%	9.92	-
2020-02-18	二六三	卖出	36→0%	7.92	-1.86%
2020-02-18	兴森科技	加仓	3→40%	12.92	-
2020-02-17	兴森科技	减仓	33→3%	12.67	+85.05%
2020-02-17	网宿科技	买入	0→30%	9.78	-
2020-02-13	美利云	封顶减仓	0→0%	7.07	-
2020-02-13	硕贝德	卖出	36→0%	18.85	-1.79%
2020-02-13	美利云	卖出	31→0%	7.82	+8.45%
2020-02-13	*ST超华	买入	0→29%	4.87	-
2020-02-13	二六三	买入	0→38%	8.07	-
2020-02-11	退市龙宇	卖出	30→0%	6.98	+1.33%
2020-02-11	美利云	买入	0→30%	7.21	-
2020-02-07	联创电子	卖出	31→0%	17.01	-2.38%
2020-02-07	退市龙宇	买入	0→31%	6.89	-
2019-12-23	*ST汇科	卖出	1→0%	16.12	-5.01%
2019-12-23	广信材料	卖出	29→0%	18.90	-
2019-12-23	联创电子	买入	0→30%	17.42	-
2019-10-18	四方精创	卖出	78→0%	19.56	-4.12%
2019-10-18	鸿远电子	卖出	22→0%	50.30	-14.12%
2019-10-18	欧菲光	买入	0→100%	10.36	-
2019-10-18	飞天诚信	卖出	17→0%	13.51	-
2019-10-18	海联金汇	卖出	17→0%	8.76	-
2019-10-18	广信材料	加仓(持仓已满)	16→32%	21.40	-
2019-10-18	硕贝德	加仓(低于最小手数)	25→44%	21.83	-
2019-10-15	*ST汇科	减仓	18→1%	17.57	+3.56%
2019-10-15	广信材料	买入	0→15%	21.78	-
2019-09-26	鸿远电子	减仓(低于最小手数)	25→22%	62.31	-
2019-09-18	卓翼科技	卖出	25→0%	8.68	-
2019-09-18	*ST超华	卖出	12→0%	5.01	+5.69%
2019-09-18	*ST汇科	买入	0→18%	16.97	-
2019-09-18	海联金汇	买入	0→20%	10.40	-
2019-09-17	卓翼科技	减仓(无slice)	44→25%	9.00	-
2019-09-17	飞天诚信	加仓(持仓已满)	16→17%	14.15	-
2019-09-17	硕贝德	加仓	5→23%	20.93	-
2019-09-16	*ST超华	减仓	29→12%	4.98	+5.07%
2019-09-16	飞天诚信	买入	0→16%	13.70	-
2019-08-30	雄韬股份	卖出	27→0%	21.01	+14.03%
2019-08-30	鸿远电子	买入	0→25%	58.57	-
2019-08-28	硕贝德	减仓	21→5%	18.22	+15.84%
2019-08-28	卓翼科技	加仓(持仓已满)	28→44%	8.39	-
2019-08-26	二六三	卖出	25→0%	5.18	-
2019-08-26	*ST超华	减仓	31→28%	4.61	-2.66%
2019-08-26	卓翼科技	买入	0→28%	8.37	-
2019-07-16	二六三	减仓(无slice)	38→28%	5.94	-
2019-07-16	兴森科技	封顶减仓	0→0%	7.10	-
2019-07-16	兴森科技	加仓(低于最小手数)	11→21%	7.17	-
2019-07-15	二六三	减仓(无slice)	49→38%	5.75	-
2019-07-15	兴森科技	买入	0→11%	6.85	-
2019-07-12	*ST超华	封顶减仓	0→0%	4.57	-
2019-07-12	同有科技	卖出	16→0%	9.40	-16.25%
2019-07-12	浙大网新	卖出	1→0%	8.86	-
2019-07-12	硕贝德	买入	0→18%	15.73	-
2019-07-09	*ST超华	封顶减仓	0→0%	4.57	-
2019-07-09	同有科技	封顶减仓	0→0%	10.91	-
2019-07-09	四方精创	加仓(低于最小手数)	70→72%	15.77	-
2019-06-27	德威退	卖出	19→0%	5.41	-
2019-06-27	同有科技	加仓(低于最小手数)	9→18%	11.02	-
2019-06-27	*ST超华	加仓	19→29%	4.67	-
2019-06-20	陕国投A	卖出	1→0%	4.13	-
2019-06-20	六国化工	卖出	1→0%	4.34	-
2019-06-20	南京新百	卖出	1→0%	9.94	+9.59%
2019-06-20	创世纪	卖出	1→0%	3.02	-
2019-06-20	同有科技	加仓	5→9%	11.02	-
2019-06-13	*ST闻泰	卖出	3→0%	36.89	-
2019-06-13	科陆电子	卖出	1→0%	4.89	-
2019-06-13	深科技	卖出	1→0%	8.52	-
2019-06-13	银河退	卖出	0→0%	2.35	-
2019-06-13	同有科技	买入	0→5%	11.24	-
2019-06-11	汇源通信	卖出	17→0%	13.89	+18.04%
2019-06-11	*ST超华	加仓	1→18%	4.69	-
2019-05-27	雄韬股份	加仓(低于最小手数)	28→28%	22.24	-
2019-05-23	晓程科技	卖出	14→0%	12.12	-12.68%
2019-05-23	汇源通信	买入	0→14%	11.77	-
2019-05-10	*ST闻泰	减仓(无slice)	17→3%	30.17	-
2019-05-10	二六三	加仓(持仓已满)	37→51%	10.65	-
2019-05-06	潞化科技	卖出	36→0%	2.68	-
2019-05-06	二六三	买入	0→35%	8.94	-
2019-04-22	陕国投A	减仓(无slice)	24→1%	5.22	-
2019-04-22	德威退	买入	0→24%	7.41	-
2019-04-22	南京新百	减仓	5→1%	13.61	+50.09%
2019-04-22	浙大网新	减仓(无slice)	14→1%	10.56	-
2019-04-22	深科技	减仓(无slice)	19→1%	9.02	-
2019-04-22	潞化科技	买入	0→35%	3.37	-
2019-04-09	百傲化学	卖出	14→0%	27.62	-8.78%
2019-04-09	晓程科技	买入	0→14%	13.88	-
2019-04-09	贵研铂业	卖出	31→0%	17.07	+9.16%
2019-04-09	四方精创	加仓	43→71%	20.40	-
2019-04-08	*ST超华	减仓	25→1%	5.51	-7.35%
2019-04-08	陕国投A	买入	0→24%	5.40	-
2019-04-08	百傲化学	买入	0→15%	30.28	-
2019-04-08	佳隆股份	卖出	16→0%	3.86	-15.61%
2019-04-04	四方精创	买入	0→43%	20.90	-
2019-04-03	南京新百	减仓	22→5%	14.96	+64.93%
2019-04-03	*ST闻泰	买入	0→17%	36.59	-
2019-04-01	国网信通	卖出	19→0%	19.10	-
2019-04-01	深科技	买入	0→19%	9.52	-
2019-04-01	贵研铂业	减仓	75→30%	16.00	+2.33%
2019-03-21	雄韬股份	减仓	61→25%	24.97	+35.53%
2019-03-21	贵研铂业	加仓(低于最小手数)	39→75%	17.25	-
2019-03-20	东富龙	卖出	13→0%	10.28	-
2019-03-20	浙大网新	买入	0→13%	10.76	-
2019-03-18	雪榕生物	卖出	36→0%	8.71	+2.08%
2019-03-18	贵研铂业	买入	0→39%	15.63	-
2019-03-18	创世纪	减仓(无slice)	20→1%	4.02	-
2019-03-18	佳隆股份	加仓(低于最小手数)	10→18%	4.46	-
2019-03-18	雪榕生物	封顶减仓	0→0%	8.37	-
2019-03-18	*ST超华	加仓	13→25%	5.73	-
2019-03-15	东方证券	卖出	42→0%	11.58	-9.70%
2019-03-15	佳隆股份	买入	0→10%	4.58	-
2019-03-15	东富龙	买入	0→12%	9.31	-
2019-03-15	国网信通	买入	0→20%	20.40	-
2019-03-08	科陆电子	减仓(无slice)	21→1%	7.27	-
2019-03-08	东方证券	加仓(低于最小手数)	23→43%	12.69	-
2019-03-08	银河退	减仓(无slice)	24→1%	6.05	-
2019-03-08	东方证券	买入	0→23%	12.83	-
2019-03-06	长盈精密	卖出	35→0%	12.28	+7.85%
2019-03-06	雪榕生物	买入	0→36%	8.53	-
2019-03-05	乐凯胶片	卖出	15→0%	8.41	-9.35%
2019-03-05	*ST超华	买入	0→15%	5.96	-
2019-03-01	长盈精密	买入	0→35%	11.38	-
2019-02-28	亚邦股份	卖出	20→0%	8.41	+9.63%
2019-02-28	长信科技	卖出	18→0%	5.66	-0.94%
2019-02-26	六国化工	减仓(无slice)	19→1%	4.20	-
2019-02-26	乐凯胶片	买入	0→17%	9.27	-
2019-02-12	吉艾退	卖出	46→0%	6.42	-4.34%
2019-02-12	亚邦股份	封顶减仓	0→0%	7.52	-
2019-02-12	旭升集团	卖出	16→0%	27.52	-2.02%
2019-02-12	南京新百	封顶减仓	0→0%	8.89	-
2019-02-12	雄韬股份	买入	0→62%	18.42	-
2019-02-11	南京新百	买入	0→20%	9.07	-
2019-02-11	科陆电子	买入	0→20%	4.32	-
2019-02-11	六国化工	买入	0→20%	3.46	-
2019-02-11	创世纪	买入	0→20%	2.64	-
2019-02-11	银河退	买入	0→20%	3.11	-
2019-01-25	吉艾退	买入	0→46%	6.71	-
2019-01-23	雄韬股份	卖出	45→0%	20.40	+5.00%
2019-01-18	雄韬股份	买入	0→45%	19.43	-
2019-01-08	旭升集团	减仓	54→20%	32.78	+16.70%
2019-01-08	亚邦股份	买入	0→20%	7.68	-
2018-12-27	汤臣倍健	卖出	32→0%	17.04	+15.54%
2018-11-20	旭升集团	加仓(低于最小手数)	30→49%	29.56	-
2018-11-12	旭升集团	买入	0→30%	28.09	-
2018-09-07	汤臣倍健	减仓	76→30%	18.56	+25.88%
2018-06-29	赣锋锂业	卖出	27→0%	37.66	-45.90%
2018-06-29	长信科技	买入	0→23%	5.72	-
2018-05-29	赣锋锂业	减仓(低于最小手数)	28→27%	45.08	-
2018-04-04	汤臣倍健	封顶减仓	0→0%	16.43	-
2018-04-04	汤臣倍健	减仓(低于最小手数)	73→72%	16.60	-
2018-03-23	长信科技	卖出	22→0%	6.51	-14.12%
2018-03-23	赣锋锂业	加仓(低于最小手数)	6→27%	69.05	-
2018-03-23	赣锋锂业	买入	0→6%	69.61	-
2018-03-13	格林美	卖出	5→0%	7.54	+1.48%
2018-03-05	蔚蓝锂芯	卖出	5→0%	8.88	-18.74%
2018-03-05	格林美	买入	0→5%	7.43	-
2018-01-26	赣锋锂业	卖出	5→0%	57.55	-18.62%
2018-01-26	汤臣倍健	封顶减仓	0→0%	15.42	-
2018-01-26	蔚蓝锂芯	减仓	27→5%	9.32	-14.75%
2018-01-26	长信科技	买入	0→24%	7.59	-
2018-01-12	汤臣倍健	封顶减仓	0→0%	15.42	-
2018-01-12	汤臣倍健	加仓(低于最小手数)	51→67%	15.58	-
2017-12-19	赣锋锂业	减仓	32→5%	67.27	-4.88%
2017-12-19	蔚蓝锂芯	买入	0→30%	10.93	-
2017-12-07	伊之密	卖出	28→0%	15.25	-5.54%
2017-12-07	汤臣倍健	加仓(低于最小手数)	40→50%	13.99	-
2017-12-05	赣锋锂业	加仓(低于最小手数)	15→32%	69.49	-
2017-11-28	国电南瑞	卖出	31→0%	19.70	-4.29%
2017-11-28	赣锋锂业	买入	0→15%	70.72	-
2017-11-17	精研科技	卖出	9→0%	90.39	-12.69%
2017-11-17	汤臣倍健	加仓(低于最小手数)	31→39%	14.60	-
2017-11-15	汤臣倍健	买入	0→31%	14.75	-
2017-11-14	东方新能	卖出	62→0%	20.54	-9.04%
2017-11-14	国电南瑞	买入	0→30%	20.58	-
2017-11-09	精研科技	买入	0→9%	103.53	-
2017-11-07	蒙草生态	卖出	10→0%	12.53	+4.90%
2017-10-24	钱江生化	卖出	29→0%	8.41	-8.55%
2017-10-24	蒙草生态	减仓	70→10%	14.19	+18.74%
2017-10-24	伊之密	买入	0→26%	16.14	-
2017-10-24	东方新能	买入	0→64%	22.58	-
2017-10-11	赣锋锂业	卖出	33→0%	80.73	+119.30%
2017-10-11	钱江生化	买入	0→29%	9.19	-
2017-09-25	蒙草生态	加仓	32→67%	11.92	-
2017-09-15	雅化集团	卖出	32→0%	20.55	+5.43%
2017-09-12	汤臣倍健	卖出	10→0%	13.88	+7.36%
2017-09-12	蒙草生态	减仓	60→30%	11.04	-7.81%
2017-09-12	雅化集团	买入	0→32%	19.49	-
2017-08-29	汤臣倍健	减仓	27→10%	14.42	+11.57%
2017-08-29	赣锋锂业	减仓	65→30%	73.16	+98.73%
2017-08-29	蒙草生态	加仓	8→60%	11.82	-
2017-08-14	赣锋锂业	减仓(低于最小手数)	70→65%	62.50	-
2017-08-14	汤臣倍健	加仓(低于最小手数)	22→27%	14.31	-
2017-08-07	蒙草生态	减仓	45→8%	10.36	-18.83%
2017-08-07	汤臣倍健	封顶减仓	0→0%	13.17	-
2017-08-07	汤臣倍健	加仓(低于最小手数)	10→22%	13.30	-
2017-08-07	赣锋锂业	加仓(低于最小手数)	44→70%	63.63	-
2017-07-24	天坛生物	卖出	15→0%	29.55	-37.20%
2017-07-24	汤臣倍健	买入	0→10%	12.93	-
2017-07-24	蒙草生态	加仓(低于最小手数)	30→45%	11.81	-
2017-07-17	赣锋锂业	封顶减仓	0→0%	48.57	-
2017-07-17	天坛生物	减仓	46→15%	31.88	-32.26%
2017-07-17	蒙草生态	加仓	28→30%	10.95	-
2017-07-17	赣锋锂业	加仓(低于最小手数)	26→40%	51.75	-
2017-07-07	赣锋锂业	封顶减仓	0→0%	48.57	-
2017-07-07	赣锋锂业	加仓(低于最小手数)	24→26%	49.06	-
2017-06-19	天坛生物	减仓(低于最小手数)	50→50%	36.97	-
2017-06-16	蒙草生态	加仓(低于最小手数)	25→25%	9.47	-
2017-05-31	广电电气	卖出	19→0%	4.65	-32.40%
2017-05-31	工智退	卖出	20→0%	11.60	+22.47%
2017-05-31	蒙草生态	封顶减仓	0→0%	12.62	-
2017-05-31	*ST民控	卖出	20→0%	7.76	-15.74%
2017-05-31	天坛生物	买入	0→50%	47.06	-
2017-03-15	万孚生物	卖出	8→0%	76.22	+20.55%
2017-03-15	*ST民控	减仓	32→20%	11.37	+23.38%
2017-03-15	赣锋锂业	买入	0→20%	36.81	-
2017-03-15	蒙草生态	买入	0→21%	12.88	-
2017-01-03	君正集团	卖出	18→0%	4.57	+4.34%
2017-01-03	陇神戎发	卖出	4→0%	64.99	-
2016-11-28	君正集团	减仓	35→18%	5.19	+18.35%
2016-11-28	陇神戎发	买入	0→4%	84.30	-
2016-11-28	*ST民控	封顶减仓	0→0%	10.46	-
2016-11-28	*ST民控	加仓(低于最小手数)	17→30%	10.57	-
2016-10-11	君正集团	减仓	42→35%	5.29	+20.61%
2016-10-11	万孚生物	买入	0→7%	63.23	-
2016-09-14	双良节能	卖出	18→0%	5.94	-5.50%
2016-09-14	君正集团	封顶减仓	0→0%	5.10	-
2016-09-14	君正集团	加仓(低于最小手数)	30→42%	5.15	-
2016-09-14	*ST民控	买入	0→18%	9.21	-
2016-09-12	工智退	减仓	50→20%	10.97	+15.78%
2016-09-12	君正集团	封顶减仓	0→0%	4.79	-
2016-09-12	君正集团	加仓(低于最小手数)	11→30%	4.84	-
2016-08-29	君正集团	买入	0→11%	4.38	-
2016-08-24	金融街	卖出	12→0%	12.72	-4.43%
2016-08-23	开尔新材	卖出	1→0%	20.87	+32.88%
2016-08-23	金融街	买入	0→12%	13.31	-
2016-07-11	工智退	封顶减仓	0→0%	10.83	-
2016-07-11	广电电气	加仓(低于最小手数)	20→21%	5.79	-
2016-06-08	双良节能	加仓	18→19%	5.87	-
2016-04-29	开尔新材	减仓	10→1%	16.81	+7.03%
2016-04-01	开尔新材	减仓	31→10%	17.53	+11.64%
2016-04-01	双良节能	买入	0→17%	6.31	-
2016-03-16	工智退	封顶减仓	0→0%	10.83	-
2016-03-16	工智退	加仓(低于最小手数)	46→50%	10.94	-
2016-03-03	开尔新材	封顶减仓	0→0%	16.91	-
2016-03-03	工智退	封顶减仓	0→0%	10.23	-
2016-03-03	海格通信	卖出	10→0%	12.09	-14.08%
2016-03-03	广电电气	加仓	15→20%	6.05	-
2016-02-25	广电电气	加仓	10→15%	6.97	-
2016-02-25	工智退	加仓(低于最小手数)	31→40%	10.33	-
2016-02-25	开尔新材	加仓(低于最小手数)	20→30%	17.08	-
2016-02-24	海达股份	卖出	5→0%	10.54	-7.21%
2016-02-24	中化国际	卖出	16→0%	9.45	+10.65%
2016-02-22	海达股份	减仓	10→5%	11.25	-1.02%
2016-02-19	海达股份	减仓	15→10%	11.04	-2.85%
2016-02-19	广电电气	买入	0→10%	6.53	-
2016-02-16	开尔新材	加仓(低于最小手数)	10→20%	16.30	-
2016-02-16	开尔新材	买入	0→10%	15.71	-
2016-02-16	海格通信	买入	0→10%	14.07	-
2016-02-16	中化国际	买入	0→15%	8.54	-
2016-02-16	海达股份	买入	0→15%	11.36	-
2016-02-16	工智退	买入	0→30%	9.47	
